target_name group_no QS F1 Jaccard
T1165-D23 269 0.674 63.8 0.46
T1165-D23 443s 0.674 63.8 0.46
T1165-D23 455 0.674 63.8 0.46
T1165-D23 073s 0.670 71.6 0.57
T1165-D23 450s 0.667 69.5 0.54
T1165-D23 074 0.666 70.3 0.61
T1165-D23 439 0.658 75.0 0.61
T1165-D23 008 0.658 75.0 0.61
T1165-D23 229s 0.658 75.0 0.61
T1165-D23 073s 0.653 74.4 0.59
T1165-D23 264s 0.643 70.0 0.71
T1165-D23 403s 0.643 70.0 0.71
T1165-D23 018s 0.643 70.0 0.71
T1165-D23 261s 0.643 70.0 0.71
T1165-D23 383s 0.643 70.0 0.71
T1165-D23 035s 0.641 66.0 0.48
T1165-D23 248 0.641 66.0 0.48
T1165-D23 086s 0.636 71.1 0.56
T1165-D23 494 0.631 68.1 0.50
T1165-D23 131s 0.628 66.0 0.53
T1165-D23 162s 0.627 69.4 0.57
T1165-D23 037 0.618 69.7 0.62
T1165-D23 282s 0.614 69.6 0.52
T1165-D23 089s 0.614 69.6 0.52
T1165-D23 098s 0.614 69.6 0.52
T1165-D23 188s 0.614 69.6 0.52
T1165-D23 450s 0.610 63.9 0.50
T1165-D23 089s 0.608 66.0 0.51
T1165-D23 188s 0.608 66.0 0.51
T1165-D23 169 0.608 66.0 0.51
T1165-D23 098s 0.608 66.0 0.51
T1165-D23 433 0.606 63.4 0.49
T1165-D23 441 0.606 63.4 0.49
T1165-D23 288s 0.603 69.1 0.48
T1165-D23 074 0.603 69.1 0.48
T1165-D23 208 0.593 71.1 0.50
T1165-D23 466s 0.585 66.0 0.53
T1165-D23 054 0.568 50.0 0.44
T1165-D23 399 0.568 50.0 0.44
T1165-D23 399 0.568 50.0 0.44
T1165-D23 125s 0.568 50.0 0.44
T1165-D23 054 0.568 50.0 0.44
T1165-D23 125s 0.568 50.0 0.44
T1165-D23 494 0.565 68.1 0.48
T1165-D23 208 0.563 66.0 0.48
T1165-D23 278 0.563 55.2 0.44
T1165-D23 037 0.560 67.3 0.53
T1165-D23 278 0.558 56.9 0.45
T1165-D23 481s 0.546 62.2 0.45
T1165-D23 282s 0.546 62.2 0.45
T1165-D23 208 0.535 61.4 0.47
T1165-D23 037 0.526 60.4 0.44
T1165-D23 185 0.523 60.0 0.42
T1165-D23 098s 0.518 59.6 0.44
T1165-D23 188s 0.518 59.6 0.44
T1165-D23 147 0.511 60.2 0.45
T1165-D23 180 0.511 60.2 0.45
T1165-D23 320 0.511 60.2 0.45
T1165-D23 298s 0.511 60.2 0.45
T1165-D23 270s 0.511 60.2 0.45
T1165-D23 225 0.511 60.2 0.45
T1165-D23 353s 0.501 61.7 0.44
T1165-D23 098s 0.501 61.7 0.44
T1165-D23 353s 0.501 61.7 0.44
T1165-D23 353s 0.501 61.7 0.44
T1165-D23 353s 0.501 61.7 0.44
T1165-D23 188s 0.501 61.7 0.44
T1165-D23 353s 0.501 61.7 0.44
T1165-D23 342 0.501 61.7 0.44
T1165-D23 466s 0.501 58.8 0.41
T1165-D23 119 0.498 57.7 0.42
T1165-D23 270s 0.498 57.7 0.42
T1165-D23 320 0.498 57.7 0.42
T1165-D23 342 0.498 57.7 0.42
T1165-D23 360 0.498 57.7 0.42
T1165-D23 298s 0.498 57.7 0.42
T1165-D23 147 0.498 57.7 0.42
T1165-D23 117 0.488 57.7 0.46
T1165-D23 117 0.481 51.0 0.41
T1165-D23 288s 0.475 56.9 0.43
T1165-D23 276 0.474 54.2 0.39
T1165-D23 276 0.474 54.2 0.39
T1165-D23 275 0.472 55.9 0.44
T1165-D23 229s 0.465 57.1 0.39
T1165-D23 248 0.463 55.7 0.41
T1165-D23 035s 0.463 55.7 0.41
T1165-D23 035s 0.453 57.4 0.46
T1165-D23 248 0.453 57.4 0.46
T1165-D23 158s 0.448 54.9 0.39
T1165-D23 367 0.448 54.9 0.39
T1165-D23 003 0.448 54.9 0.39
T1165-D23 120s 0.448 54.9 0.39
T1165-D23 475s 0.448 54.9 0.39
T1165-D23 466s 0.446 55.0 0.41
T1165-D23 074 0.443 51.9 0.40
T1165-D23 073s 0.433 48.6 0.35
T1165-D23 208 0.430 54.2 0.39
T1165-D23 166s 0.429 52.0 0.39
T1165-D23 166s 0.426 52.9 0.39
T1165-D23 158s 0.423 52.5 0.39
T1165-D23 086s 0.423 52.5 0.39
T1165-D23 475s 0.423 52.5 0.39
T1165-D23 003 0.423 52.5 0.39
T1165-D23 120s 0.423 52.5 0.39
T1165-D23 367 0.423 52.5 0.39
T1165-D23 169 0.421 50.8 0.38
T1165-D23 282s 0.421 50.8 0.38
T1165-D23 481s 0.421 50.8 0.38
T1165-D23 089s 0.421 50.8 0.38
T1165-D23 188s 0.419 53.8 0.39
T1165-D23 098s 0.419 53.8 0.39
T1165-D23 089s 0.419 53.8 0.39
T1165-D23 169 0.419 53.8 0.39
T1165-D23 282s 0.419 53.8 0.39
T1165-D23 086s 0.418 54.2 0.39
T1165-D23 011s 0.413 50.0 0.38
T1165-D23 011s 0.409 48.9 0.37
T1165-D23 011s 0.408 50.4 0.37
T1165-D23 092 0.407 50.0 0.40
T1165-D23 204 0.407 50.0 0.40
T1165-D23 276 0.401 48.4 0.42
T1165-D23 270s 0.397 49.6 0.38
T1165-D23 455 0.397 49.6 0.38
T1165-D23 342 0.397 49.6 0.38
T1165-D23 298s 0.397 49.6 0.38
T1165-D23 360 0.397 49.6 0.38
T1165-D23 225 0.397 49.6 0.38
T1165-D23 320 0.397 49.6 0.38
T1165-D23 269 0.397 49.6 0.38
T1165-D23 180 0.397 49.6 0.38
T1165-D23 147 0.397 49.2 0.38
T1165-D23 074 0.396 54.1 0.40
T1165-D23 275 0.390 48.1 0.36
T1165-D23 466s 0.387 50.5 0.33
T1165-D23 282s 0.384 49.2 0.37
T1165-D23 481s 0.384 49.2 0.37
T1165-D23 089s 0.384 49.2 0.37
T1165-D23 169 0.384 49.2 0.37
T1165-D23 165 0.383 48.1 0.36
T1165-D23 147 0.380 47.8 0.36
T1165-D23 011s 0.379 49.6 0.35
T1165-D23 117 0.377 45.9 0.37
T1165-D23 092 0.377 48.9 0.36
T1165-D23 204 0.377 48.9 0.36
T1165-D23 117 0.363 47.6 0.36
T1165-D23 011s 0.363 47.3 0.36
T1165-D23 227 0.362 47.0 0.36
T1165-D23 133s 0.362 47.0 0.36
T1165-D23 434 0.362 47.0 0.36
T1165-D23 133s 0.360 47.1 0.35
T1165-D23 434 0.360 47.1 0.35
T1165-D23 227 0.360 47.1 0.35
T1165-D23 342 0.359 47.8 0.36
T1165-D23 398 0.359 47.8 0.36
T1165-D23 320 0.359 47.8 0.36
T1165-D23 298s 0.359 47.8 0.36
T1165-D23 225 0.359 47.8 0.36
T1165-D23 270s 0.359 47.8 0.36
T1165-D23 354 0.359 47.8 0.36
T1165-D23 269 0.359 47.8 0.36
T1165-D23 119 0.359 47.8 0.36
T1165-D23 227 0.359 47.1 0.36
T1165-D23 133s 0.359 47.1 0.36
T1165-D23 434 0.359 47.1 0.36
T1165-D23 035s 0.357 47.7 0.35
T1165-D23 248 0.357 47.7 0.35
T1165-D23 450s 0.355 40.8 0.31
T1165-D23 092 0.354 45.9 0.34
T1165-D23 204 0.354 45.9 0.34
T1165-D23 073s 0.353 45.1 0.33
T1165-D23 054 0.351 45.9 0.35
T1165-D23 054 0.351 45.9 0.35
T1165-D23 399 0.351 45.9 0.35
T1165-D23 399 0.351 45.9 0.35
T1165-D23 125s 0.351 45.9 0.35
T1165-D23 399 0.351 45.9 0.35
T1165-D23 125s 0.351 45.9 0.35
T1165-D23 125s 0.351 45.9 0.35
T1165-D23 054 0.351 45.9 0.35
T1165-D23 133s 0.349 46.5 0.33
T1165-D23 227 0.349 46.5 0.33
T1165-D23 434 0.349 46.5 0.33
T1165-D23 234 0.348 42.8 0.34
T1165-D23 234 0.341 43.1 0.34
T1165-D23 234 0.341 42.4 0.33
T1165-D23 234 0.337 43.2 0.34
T1165-D23 133s 0.336 45.7 0.35
T1165-D23 227 0.336 45.7 0.35
T1165-D23 434 0.336 45.7 0.35
T1165-D23 234 0.334 43.0 0.34
T1165-D23 276 0.332 36.9 0.31
T1165-D23 447 0.212 16.0 0.34
T1165-D23 447 0.203 15.0 0.30
T1165-D23 447 0.200 18.3 0.32
T1165-D23 052 0.196 17.1 0.22
T1165-D23 315s 0.196 17.1 0.22
T1165-D23 447 0.194 18.4 0.33
T1165-D23 447 0.168 14.5 0.30
T1165-D23 165 0.034 1.3 0.26
T1165-D23 165 0.026 2.9 0.24
T1165-D23 219s 0.000 81.0 0.75
T1165-D23 219s 0.000 79.5 0.78
T1165-D23 219s 0.000 81.0 0.78
T1165-D23 219s 0.000 88.6 0.82
T1165-D23 219s 0.000 82.1 0.79
T1165-D36 439 0.950 92.7 0.91
T1165-D36 477 0.949 90.1 0.91
T1165-D36 169 0.946 88.9 0.88
T1165-D36 282s 0.946 88.9 0.88
T1165-D36 089s 0.946 88.9 0.88
T1165-D36 481s 0.946 88.9 0.88
T1165-D36 180 0.945 90.4 0.93
T1165-D36 169 0.945 90.7 0.93
T1165-D36 089s 0.945 90.7 0.93
T1165-D36 098s 0.945 90.7 0.93
T1165-D36 188s 0.945 90.7 0.93
T1165-D36 282s 0.945 90.7 0.93
T1165-D36 439 0.945 89.5 0.88
T1165-D36 147 0.945 90.7 0.91
T1165-D36 119 0.945 90.7 0.91
T1165-D36 298s 0.945 90.7 0.91
T1165-D36 270s 0.945 90.7 0.91
T1165-D36 360 0.945 90.7 0.91
T1165-D36 342 0.945 90.7 0.91
T1165-D36 320 0.945 90.7 0.91
T1165-D36 229s 0.944 89.3 0.90
T1165-D36 166s 0.944 90.0 0.93
T1165-D36 481s 0.944 90.5 0.88
T1165-D36 282s 0.944 90.5 0.88
T1165-D36 439 0.944 92.8 0.95
T1165-D36 229s 0.944 92.0 0.92
T1165-D36 462s 0.943 88.3 0.84
T1165-D36 151s 0.943 88.3 0.84
T1165-D36 461 0.943 88.3 0.84
T1165-D36 446s 0.943 88.3 0.84
T1165-D36 169 0.943 92.0 0.93
T1165-D36 481s 0.943 92.0 0.93
T1165-D36 282s 0.943 92.0 0.93
T1165-D36 089s 0.943 92.0 0.93
T1165-D36 180 0.943 90.5 0.86
T1165-D36 342 0.943 90.5 0.86
T1165-D36 298s 0.943 90.5 0.86
T1165-D36 270s 0.943 90.5 0.86
T1165-D36 455 0.943 90.5 0.86
T1165-D36 269 0.943 90.5 0.86
T1165-D36 360 0.943 90.5 0.86
T1165-D36 320 0.943 90.5 0.86
T1165-D36 225 0.943 90.5 0.86
T1165-D36 147 0.943 90.5 0.86
T1165-D36 481s 0.942 89.7 0.86
T1165-D36 494 0.941 90.8 0.91
T1165-D36 461 0.940 91.4 0.95
T1165-D36 462s 0.940 91.4 0.95
T1165-D36 180 0.940 91.4 0.95
T1165-D36 151s 0.940 91.4 0.95
T1165-D36 446s 0.940 91.4 0.95
T1165-D36 037 0.939 90.2 0.92
T1165-D36 298s 0.938 90.7 0.90
T1165-D36 320 0.938 90.7 0.90
T1165-D36 270s 0.938 90.7 0.90
T1165-D36 225 0.938 90.7 0.90
T1165-D36 180 0.938 90.7 0.90
T1165-D36 248 0.938 92.4 0.93
T1165-D36 035s 0.938 92.4 0.93
T1165-D36 147 0.938 90.7 0.90
T1165-D36 086s 0.938 89.2 0.88
T1165-D36 368s 0.937 91.6 0.93
T1165-D36 333s 0.937 91.6 0.93
T1165-D36 333s 0.937 91.6 0.93
T1165-D36 333s 0.937 91.6 0.93
T1165-D36 368s 0.937 91.6 0.93
T1165-D36 368s 0.937 91.6 0.93
T1165-D36 368s 0.937 91.6 0.93
T1165-D36 333s 0.937 91.6 0.93
T1165-D36 368s 0.937 91.6 0.93
T1165-D36 333s 0.937 91.6 0.93
T1165-D36 248 0.937 92.4 0.90
T1165-D36 035s 0.937 92.4 0.90
T1165-D36 073s 0.937 90.8 0.95
T1165-D36 494 0.937 89.9 0.90
T1165-D36 035s 0.937 90.1 0.88
T1165-D36 248 0.937 90.1 0.88
T1165-D36 282s 0.937 89.5 0.87
T1165-D36 098s 0.937 89.5 0.87
T1165-D36 089s 0.937 89.5 0.87
T1165-D36 188s 0.937 89.5 0.87
T1165-D36 208 0.937 91.5 0.90
T1165-D36 037 0.936 89.5 0.88
T1165-D36 208 0.936 86.7 0.87
T1165-D36 169 0.936 92.7 0.90
T1165-D36 188s 0.936 92.7 0.90
T1165-D36 089s 0.936 92.7 0.90
T1165-D36 098s 0.936 92.7 0.90
T1165-D36 086s 0.936 88.0 0.88
T1165-D36 466s 0.935 90.7 0.90
T1165-D36 219s 0.934 91.4 0.91
T1165-D36 131s 0.934 91.0 0.93
T1165-D36 208 0.934 89.2 0.88
T1165-D36 466s 0.934 90.3 0.88
T1165-D36 074 0.934 88.4 0.89
T1165-D36 219s 0.934 88.2 0.88
T1165-D36 131s 0.934 88.4 0.89
T1165-D36 119 0.934 88.4 0.89
T1165-D36 298s 0.933 89.9 0.91
T1165-D36 320 0.933 89.9 0.91
T1165-D36 147 0.933 89.9 0.91
T1165-D36 270s 0.933 89.9 0.91
T1165-D36 162s 0.932 91.4 0.88
T1165-D36 248 0.932 90.9 0.86
T1165-D36 035s 0.932 90.9 0.86
T1165-D36 165 0.931 88.0 0.89
T1165-D36 166s 0.931 92.0 0.92
T1165-D36 494 0.931 89.9 0.85
T1165-D36 234 0.931 93.3 0.95
T1165-D36 162s 0.931 91.3 0.90
T1165-D36 073s 0.930 88.3 0.88
T1165-D36 162s 0.930 90.9 0.90
T1165-D36 219s 0.930 90.2 0.90
T1165-D36 353s 0.929 90.8 0.90
T1165-D36 353s 0.929 90.8 0.90
T1165-D36 353s 0.929 90.8 0.90
T1165-D36 098s 0.929 90.8 0.90
T1165-D36 342 0.929 90.8 0.90
T1165-D36 353s 0.929 90.8 0.90
T1165-D36 353s 0.929 90.8 0.90
T1165-D36 188s 0.929 90.8 0.90
T1165-D36 074 0.929 91.0 0.90
T1165-D36 219s 0.929 88.7 0.86
T1165-D36 234 0.929 88.6 0.90
T1165-D36 288s 0.929 87.0 0.87
T1165-D36 074 0.929 87.0 0.87
T1165-D36 185 0.928 91.4 0.90
T1165-D36 466s 0.928 89.8 0.90
T1165-D36 073s 0.928 89.3 0.93
T1165-D36 466s 0.928 92.8 0.90
T1165-D36 092 0.928 90.1 0.87
T1165-D36 204 0.928 90.1 0.87
T1165-D36 219s 0.928 87.2 0.88
T1165-D36 208 0.928 90.8 0.90
T1165-D36 234 0.927 92.6 0.93
T1165-D36 119 0.927 89.2 0.90
T1165-D36 131s 0.927 89.2 0.90
T1165-D36 475s 0.927 90.8 0.90
T1165-D36 003 0.927 90.8 0.90
T1165-D36 288s 0.926 88.7 0.86
T1165-D36 120s 0.926 89.5 0.90
T1165-D36 003 0.926 89.5 0.90
T1165-D36 475s 0.926 89.5 0.90
T1165-D36 086s 0.926 89.5 0.90
T1165-D36 367 0.926 89.5 0.90
T1165-D36 158s 0.926 89.5 0.90
T1165-D36 248 0.925 90.9 0.86
T1165-D36 035s 0.925 90.9 0.86
T1165-D36 475s 0.925 90.1 0.90
T1165-D36 158s 0.925 90.1 0.90
T1165-D36 120s 0.925 90.1 0.90
T1165-D36 086s 0.925 90.1 0.90
T1165-D36 208 0.925 88.2 0.87
T1165-D36 185 0.925 92.2 0.90
T1165-D36 120s 0.925 89.5 0.88
T1165-D36 450s 0.925 91.4 0.88
T1165-D36 439 0.924 89.6 0.87
T1165-D36 008 0.924 89.6 0.87
T1165-D36 229s 0.924 89.6 0.87
T1165-D36 385 0.924 90.1 0.88
T1165-D36 245s 0.924 90.1 0.88
T1165-D36 165 0.924 90.1 0.90
T1165-D36 234 0.924 92.6 0.91
T1165-D36 185 0.924 91.0 0.89
T1165-D36 151s 0.924 83.6 0.79
T1165-D36 461 0.924 83.6 0.79
T1165-D36 462s 0.924 83.6 0.79
T1165-D36 446s 0.924 83.6 0.79
T1165-D36 360 0.924 83.6 0.79
T1165-D36 450s 0.924 89.3 0.90
T1165-D36 298s 0.924 89.5 0.91
T1165-D36 342 0.924 89.5 0.91
T1165-D36 320 0.924 89.5 0.91
T1165-D36 270s 0.924 89.5 0.91
T1165-D36 398 0.924 89.5 0.91
T1165-D36 225 0.924 89.5 0.91
T1165-D36 269 0.924 89.5 0.91
T1165-D36 354 0.924 89.5 0.91
T1165-D36 119 0.924 89.5 0.91
T1165-D36 147 0.924 89.5 0.91
T1165-D36 466s 0.923 90.8 0.87
T1165-D36 158s 0.923 87.2 0.85
T1165-D36 086s 0.923 87.2 0.85
T1165-D36 204 0.922 90.2 0.85
T1165-D36 092 0.922 90.2 0.85
T1165-D36 288s 0.922 88.7 0.86
T1165-D36 158s 0.921 90.2 0.90
T1165-D36 120s 0.921 90.2 0.90
T1165-D36 475s 0.921 90.2 0.90
T1165-D36 367 0.921 90.2 0.90
T1165-D36 003 0.921 90.2 0.90
T1165-D36 158s 0.921 88.7 0.88
T1165-D36 003 0.921 88.7 0.88
T1165-D36 120s 0.921 88.7 0.88
T1165-D36 367 0.921 88.7 0.88
T1165-D36 475s 0.921 88.7 0.88
T1165-D36 185 0.921 90.3 0.87
T1165-D36 481s 0.920 89.6 0.87
T1165-D36 169 0.920 89.6 0.87
T1165-D36 054 0.920 90.2 0.88
T1165-D36 399 0.920 90.2 0.88
T1165-D36 054 0.920 90.2 0.88
T1165-D36 125s 0.920 90.2 0.88
T1165-D36 399 0.920 90.2 0.88
T1165-D36 125s 0.920 90.2 0.88
T1165-D36 360 0.920 87.3 0.85
T1165-D36 225 0.920 87.3 0.85
T1165-D36 443s 0.920 87.3 0.85
T1165-D36 269 0.920 87.3 0.85
T1165-D36 342 0.920 87.3 0.85
T1165-D36 162s 0.919 90.2 0.87
T1165-D36 166s 0.919 88.3 0.86
T1165-D36 461 0.919 90.2 0.90
T1165-D36 151s 0.919 90.2 0.90
T1165-D36 446s 0.919 90.2 0.90
T1165-D36 462s 0.919 90.2 0.90
T1165-D36 367 0.919 89.2 0.89
T1165-D36 257 0.918 87.3 0.87
T1165-D36 275 0.918 87.7 0.90
T1165-D36 073s 0.917 90.5 0.90
T1165-D36 162s 0.917 91.7 0.90
T1165-D36 204 0.917 89.2 0.87
T1165-D36 092 0.917 89.2 0.87
T1165-D36 185 0.916 90.3 0.87
T1165-D36 439 0.916 89.6 0.84
T1165-D36 008 0.916 89.6 0.84
T1165-D36 229s 0.916 89.6 0.84
T1165-D36 462s 0.916 90.5 0.88
T1165-D36 461 0.916 90.5 0.88
T1165-D36 180 0.916 90.5 0.88
T1165-D36 151s 0.916 90.5 0.88
T1165-D36 446s 0.916 90.5 0.88
T1165-D36 117 0.915 85.7 0.91
T1165-D36 098s 0.915 84.0 0.89
T1165-D36 188s 0.915 84.0 0.89
T1165-D36 204 0.914 88.2 0.85
T1165-D36 092 0.914 88.2 0.85
T1165-D36 443s 0.914 85.5 0.83
T1165-D36 455 0.914 85.5 0.83
T1165-D36 360 0.914 85.5 0.83
T1165-D36 119 0.913 83.1 0.80
T1165-D36 131s 0.913 83.1 0.80
T1165-D36 441 0.913 90.1 0.91
T1165-D36 433 0.913 90.1 0.91
T1165-D36 288s 0.913 89.9 0.86
T1165-D36 234 0.912 91.8 0.91
T1165-D36 433 0.912 89.9 0.88
T1165-D36 441 0.912 89.9 0.88
T1165-D36 165 0.911 85.3 0.84
T1165-D36 074 0.910 89.2 0.90
T1165-D36 441 0.910 89.0 0.91
T1165-D36 433 0.910 89.0 0.91
T1165-D36 229s 0.909 84.1 0.83
T1165-D36 131s 0.909 84.7 0.84
T1165-D36 383s 0.908 82.9 0.84
T1165-D36 403s 0.908 82.9 0.84
T1165-D36 264s 0.908 82.9 0.84
T1165-D36 261s 0.908 82.9 0.84
T1165-D36 018s 0.908 82.9 0.84
T1165-D36 423 0.907 85.3 0.85
T1165-D36 187 0.907 85.3 0.85
T1165-D36 187 0.907 85.3 0.85
T1165-D36 423 0.907 85.3 0.85
T1165-D36 423 0.907 85.3 0.85
T1165-D36 187 0.907 85.3 0.85
T1165-D36 478 0.905 91.2 0.91
T1165-D36 269 0.905 85.1 0.83
T1165-D36 443s 0.905 85.1 0.83
T1165-D36 455 0.905 85.1 0.83
T1165-D36 450s 0.905 86.8 0.87
T1165-D36 074 0.905 86.1 0.84
T1165-D36 117 0.904 83.9 0.91
T1165-D36 494 0.903 81.8 0.81
T1165-D36 257 0.903 84.1 0.81
T1165-D36 275 0.902 88.9 0.84
T1165-D36 288s 0.901 88.0 0.84
T1165-D36 257 0.900 84.9 0.80
T1165-D36 433 0.900 84.3 0.86
T1165-D36 441 0.900 84.3 0.86
T1165-D36 225 0.897 80.3 0.79
T1165-D36 269 0.897 80.3 0.79
T1165-D36 455 0.897 80.3 0.79
T1165-D36 443s 0.897 80.3 0.79
T1165-D36 037 0.897 91.4 0.92
T1165-D36 275 0.897 87.6 0.88
T1165-D36 275 0.892 82.0 0.80
T1165-D36 433 0.882 89.5 0.88
T1165-D36 441 0.882 89.5 0.88
T1165-D36 443s 0.880 78.7 0.74
T1165-D36 455 0.880 78.7 0.74
T1165-D36 275 0.879 86.1 0.83
T1165-D36 117 0.878 75.2 0.83
T1165-D36 117 0.873 77.2 0.89
T1165-D36 257 0.871 81.2 0.79
T1165-D36 073s 0.870 83.1 0.83
T1165-D36 117 0.869 73.4 0.82
T1165-D36 261s 0.865 86.5 0.88
T1165-D36 264s 0.865 86.5 0.88
T1165-D36 383s 0.865 86.5 0.88
T1165-D36 018s 0.865 86.5 0.88
T1165-D36 403s 0.865 86.5 0.88
T1165-D36 477 0.856 86.5 0.89
T1165-D36 383s 0.853 79.0 0.72
T1165-D36 264s 0.853 79.0 0.72
T1165-D36 018s 0.853 79.0 0.72
T1165-D36 261s 0.853 79.0 0.72
T1165-D36 403s 0.853 79.0 0.72
T1165-D36 257 0.851 82.0 0.76
T1165-D36 037 0.850 90.1 0.90
T1165-D36 367 0.848 85.4 0.81
T1165-D36 003 0.848 85.4 0.81
T1165-D36 018s 0.832 87.2 0.88
T1165-D36 264s 0.832 87.2 0.88
T1165-D36 383s 0.832 87.2 0.88
T1165-D36 261s 0.832 87.2 0.88
T1165-D36 403s 0.832 87.2 0.88
T1165-D36 092 0.831 78.1 0.78
T1165-D36 204 0.831 78.1 0.78
T1165-D36 276 0.828 71.2 0.84
T1165-D36 276 0.825 72.2 0.76
T1165-D36 276 0.825 72.2 0.76
T1165-D36 450s 0.814 71.5 0.71
T1165-D36 276 0.795 63.6 0.74
T1165-D36 097 0.787 79.5 0.74
T1165-D36 494 0.780 76.0 0.64
T1165-D36 276 0.770 60.1 0.75
T1165-D36 097 0.742 81.4 0.69
T1165-D36 264s 0.737 58.8 0.57
T1165-D36 018s 0.737 58.8 0.57
T1165-D36 261s 0.737 58.8 0.57
T1165-D36 403s 0.737 58.8 0.57
T1165-D36 383s 0.737 58.8 0.57
T1165-D36 097 0.709 78.3 0.64
T1165-D36 097 0.702 75.1 0.63
T1165-D36 097 0.652 74.3 0.58
T1165-D36 165 0.014 0.0 0.08
T1165-D36 054 0.005 0.0 0.06
T1165-D36 125s 0.005 0.0 0.06
T1165-D36 125s 0.005 0.0 0.06
T1165-D36 399 0.005 0.0 0.06
T1165-D36 054 0.005 0.0 0.06
T1165-D36 054 0.005 0.0 0.06
T1165-D36 125s 0.005 0.0 0.06
T1165-D36 399 0.005 0.0 0.06
T1165-D36 399 0.005 0.0 0.06
T1165-D36 278 0.000 0.0 0.01
T1165-D36 278 0.000 0.0 0.02
T1165-D36 166s 0.000 0.0 0.17
T1165-D36 278 0.000 0.0 0.00
T1165-D36 278 0.000 0.0 0.00
T1165-D36 166s 0.000 0.0 0.03
T1165-D36 278 0.000 0.0 0.00
T1165 187 0.532 51.0 0.49
T1165 423 0.532 51.0 0.49
T1165 187 0.532 51.0 0.49
T1165 423 0.532 51.0 0.49
T1165 187 0.532 51.0 0.49
T1165 423 0.532 51.0 0.49
T1165 433 0.528 51.7 0.49
T1165 441 0.528 51.7 0.49
T1165 494 0.525 49.1 0.46
T1165 131s 0.523 50.5 0.49
T1165 439 0.518 52.2 0.54
T1165 439 0.517 52.4 0.53
T1165 288s 0.517 51.6 0.48
T1165 158s 0.517 50.7 0.49
T1165 086s 0.517 50.7 0.49
T1165 462s 0.514 50.5 0.49
T1165 446s 0.514 50.5 0.49
T1165 461 0.514 50.5 0.49
T1165 151s 0.514 50.5 0.49
T1165 180 0.514 50.9 0.48
T1165 288s 0.512 51.8 0.52
T1165 151s 0.511 50.4 0.46
T1165 360 0.511 50.4 0.46
T1165 462s 0.511 50.4 0.46
T1165 446s 0.511 50.4 0.46
T1165 461 0.511 50.4 0.46
T1165 245s 0.511 51.1 0.49
T1165 385 0.511 51.1 0.49
T1165 481s 0.511 52.7 0.50
T1165 169 0.511 52.7 0.50
T1165 466s 0.511 51.6 0.50
T1165 450s 0.510 51.4 0.49
T1165 162s 0.510 52.1 0.48
T1165 131s 0.509 50.6 0.51
T1165 119 0.509 50.6 0.51
T1165 433 0.509 50.4 0.47
T1165 441 0.509 50.4 0.47
T1165 074 0.507 50.6 0.51
T1165 151s 0.507 52.8 0.52
T1165 462s 0.507 52.8 0.52
T1165 180 0.507 52.8 0.52
T1165 461 0.507 52.8 0.52
T1165 446s 0.507 52.8 0.52
T1165 288s 0.506 51.8 0.52
T1165 035s 0.506 50.2 0.45
T1165 248 0.506 50.2 0.45
T1165 073s 0.504 50.3 0.49
T1165 439 0.504 52.4 0.52
T1165 185 0.504 51.3 0.50
T1165 204 0.504 50.5 0.49
T1165 092 0.504 50.5 0.49
T1165 166s 0.504 50.2 0.46
T1165 119 0.503 50.5 0.46
T1165 131s 0.503 50.5 0.46
T1165 147 0.503 49.9 0.46
T1165 298s 0.503 49.9 0.46
T1165 320 0.503 49.9 0.46
T1165 270s 0.503 49.9 0.46
T1165 165 0.502 49.5 0.46
T1165 229s 0.500 49.2 0.47
T1165 475s 0.500 50.8 0.49
T1165 367 0.500 50.8 0.49
T1165 158s 0.500 50.8 0.49
T1165 003 0.500 50.8 0.49
T1165 120s 0.500 50.8 0.49
T1165 475s 0.498 50.2 0.49
T1165 003 0.498 50.2 0.49
T1165 162s 0.497 50.9 0.47
T1165 162s 0.497 51.4 0.49
T1165 475s 0.497 51.0 0.49
T1165 158s 0.497 51.0 0.49
T1165 120s 0.497 51.0 0.49
T1165 086s 0.497 51.0 0.49
T1165 360 0.496 48.5 0.47
T1165 342 0.496 48.5 0.47
T1165 320 0.496 48.5 0.47
T1165 298s 0.496 48.5 0.47
T1165 270s 0.496 48.5 0.47
T1165 119 0.496 48.5 0.47
T1165 147 0.496 48.5 0.47
T1165 477 0.496 50.6 0.51
T1165 131s 0.496 51.4 0.53
T1165 119 0.496 51.4 0.53
T1165 185 0.496 50.3 0.47
T1165 185 0.495 49.4 0.46
T1165 466s 0.495 49.6 0.48
T1165 248 0.495 52.2 0.47
T1165 035s 0.495 52.2 0.47
T1165 089s 0.495 49.7 0.47
T1165 188s 0.495 49.7 0.47
T1165 098s 0.495 49.7 0.47
T1165 282s 0.495 49.7 0.47
T1165 367 0.495 51.2 0.52
T1165 003 0.495 51.3 0.52
T1165 367 0.495 51.3 0.52
T1165 120s 0.494 51.4 0.49
T1165 275 0.494 48.7 0.46
T1165 185 0.494 50.9 0.51
T1165 481s 0.493 49.3 0.47
T1165 282s 0.493 49.3 0.47
T1165 037 0.492 50.1 0.48
T1165 117 0.491 44.6 0.44
T1165 208 0.491 49.9 0.45
T1165 074 0.491 49.7 0.46
T1165 288s 0.491 49.7 0.46
T1165 208 0.490 50.2 0.48
T1165 275 0.490 47.6 0.48
T1165 494 0.490 49.4 0.48
T1165 433 0.490 51.2 0.49
